datasets/VATEX/raw_videos/val_all/Ptf_2VRj-V0_000122_000132.mp4	datasets/VATEX/raw_videos/val_all/Ptf_2VRj-V0_000122_000132.mp4
datasets/VATEX/raw_videos/val_all/CBL6uetTPHg_000089_000099.mp4	datasets/VATEX/raw_videos/val_all/CBL6uetTPHg_000089_000099.mp4
datasets/VATEX/raw_videos/val_all/BiKRPPjAzvw_000017_000027.mp4	datasets/VATEX/raw_videos/val_all/BiKRPPjAzvw_000017_000027.mp4
datasets/VATEX/raw_videos/val_all/GwlcmI36imo_000127_000137.mp4	datasets/VATEX/raw_videos/val_all/GwlcmI36imo_000127_000137.mp4
datasets/VATEX/raw_videos/val_all/yCKjqYxQn0E_000261_000271.mp4	datasets/VATEX/raw_videos/val_all/yCKjqYxQn0E_000261_000271.mp4
datasets/VATEX/raw_videos/val_all/9eTXpQq9QTA_000126_000136.mp4	datasets/VATEX/raw_videos/val_all/9eTXpQq9QTA_000126_000136.mp4
datasets/VATEX/raw_videos/val_all/qqJisE6m6XI_000000_000010.mp4	datasets/VATEX/raw_videos/val_all/qqJisE6m6XI_000000_000010.mp4
datasets/VATEX/raw_videos/val_all/bd6eUL9prjI_000102_000112.mp4	datasets/VATEX/raw_videos/val_all/bd6eUL9prjI_000102_000112.mp4
datasets/VATEX/raw_videos/val_all/6IbvOJxXnOo_000047_000057.mp4	datasets/VATEX/raw_videos/val_all/6IbvOJxXnOo_000047_000057.mp4
datasets/VATEX/raw_videos/val_all/f2uK1SvWf5A_000005_000015.mp4	datasets/VATEX/raw_videos/val_all/f2uK1SvWf5A_000005_000015.mp4
datasets/VATEX/raw_videos/val_all/Ww61iwaFGrM_000059_000069.mp4	datasets/VATEX/raw_videos/val_all/Ww61iwaFGrM_000059_000069.mp4
datasets/VATEX/raw_videos/val_all/XaH22IFN81Y_000056_000066.mp4	datasets/VATEX/raw_videos/val_all/XaH22IFN81Y_000056_000066.mp4
datasets/VATEX/raw_videos/val_all/y3-3i88mNPc_000008_000018.mp4	datasets/VATEX/raw_videos/val_all/y3-3i88mNPc_000008_000018.mp4
datasets/VATEX/raw_videos/val_all/rseBvhN6dio_000003_000013.mp4	datasets/VATEX/raw_videos/val_all/rseBvhN6dio_000003_000013.mp4
datasets/VATEX/raw_videos/val_all/Zv09PB3YQAs_000010_000020.mp4	datasets/VATEX/raw_videos/val_all/Zv09PB3YQAs_000010_000020.mp4
datasets/VATEX/raw_videos/val_all/C0VVxIhDp9Q_000021_000031.mp4	datasets/VATEX/raw_videos/val_all/C0VVxIhDp9Q_000021_000031.mp4
datasets/VATEX/raw_videos/val_all/0wR5jVB-WPk_000417_000427.mp4	datasets/VATEX/raw_videos/val_all/0wR5jVB-WPk_000417_000427.mp4
datasets/VATEX/raw_videos/val_all/6_4kjPiQr7w_000191_000201.mp4	datasets/VATEX/raw_videos/val_all/6_4kjPiQr7w_000191_000201.mp4
datasets/VATEX/raw_videos/val_all/O179fpfn1G4_000040_000050.mp4	datasets/VATEX/raw_videos/val_all/O179fpfn1G4_000040_000050.mp4
datasets/VATEX/raw_videos/val_all/hXtsZAaZ3yc_000044_000054.mp4	datasets/VATEX/raw_videos/val_all/hXtsZAaZ3yc_000044_000054.mp4
datasets/VATEX/raw_videos/val_all/gGGlthnIB-4_000036_000046.mp4	datasets/VATEX/raw_videos/val_all/gGGlthnIB-4_000036_000046.mp4
datasets/VATEX/raw_videos/val_all/IyNBDKyORFs_000243_000253.mp4	datasets/VATEX/raw_videos/val_all/IyNBDKyORFs_000243_000253.mp4
datasets/VATEX/raw_videos/val_all/3yaoNwz99xM_000062_000072.mp4	datasets/VATEX/raw_videos/val_all/3yaoNwz99xM_000062_000072.mp4
datasets/VATEX/raw_videos/val_all/p1VKQa4N-hg_000000_000010.mp4	datasets/VATEX/raw_videos/val_all/p1VKQa4N-hg_000000_000010.mp4
