datasets/MSRVTT-v2/videos/video0.mp4	datasets/MSRVTT-v2/videos/video0.mp4
datasets/MSRVTT-v2/videos/video1.mp4	datasets/MSRVTT-v2/videos/video1.mp4
datasets/MSRVTT-v2/videos/video2.mp4	datasets/MSRVTT-v2/videos/video2.mp4
datasets/MSRVTT-v2/videos/video3.mp4	datasets/MSRVTT-v2/videos/video3.mp4
datasets/MSRVTT-v2/videos/video4.mp4	datasets/MSRVTT-v2/videos/video4.mp4
datasets/MSRVTT-v2/videos/video5.mp4	datasets/MSRVTT-v2/videos/video5.mp4
datasets/MSRVTT-v2/videos/video6.mp4	datasets/MSRVTT-v2/videos/video6.mp4
datasets/MSRVTT-v2/videos/video7.mp4	datasets/MSRVTT-v2/videos/video7.mp4
datasets/MSRVTT-v2/videos/video8.mp4	datasets/MSRVTT-v2/videos/video8.mp4
datasets/MSRVTT-v2/videos/video9.mp4	datasets/MSRVTT-v2/videos/video9.mp4
datasets/MSRVTT-v2/videos/video10.mp4	datasets/MSRVTT-v2/videos/video10.mp4
datasets/MSRVTT-v2/videos/video11.mp4	datasets/MSRVTT-v2/videos/video11.mp4
datasets/MSRVTT-v2/videos/video12.mp4	datasets/MSRVTT-v2/videos/video12.mp4
datasets/MSRVTT-v2/videos/video13.mp4	datasets/MSRVTT-v2/videos/video13.mp4
datasets/MSRVTT-v2/videos/video14.mp4	datasets/MSRVTT-v2/videos/video14.mp4
datasets/MSRVTT-v2/videos/video15.mp4	datasets/MSRVTT-v2/videos/video15.mp4
datasets/MSRVTT-v2/videos/video16.mp4	datasets/MSRVTT-v2/videos/video16.mp4
datasets/MSRVTT-v2/videos/video17.mp4	datasets/MSRVTT-v2/videos/video17.mp4
datasets/MSRVTT-v2/videos/video18.mp4	datasets/MSRVTT-v2/videos/video18.mp4
datasets/MSRVTT-v2/videos/video19.mp4	datasets/MSRVTT-v2/videos/video19.mp4
datasets/MSRVTT-v2/videos/video20.mp4	datasets/MSRVTT-v2/videos/video20.mp4
datasets/MSRVTT-v2/videos/video21.mp4	datasets/MSRVTT-v2/videos/video21.mp4
datasets/MSRVTT-v2/videos/video22.mp4	datasets/MSRVTT-v2/videos/video22.mp4
datasets/MSRVTT-v2/videos/video23.mp4	datasets/MSRVTT-v2/videos/video23.mp4
datasets/MSRVTT-v2/videos/video24.mp4	datasets/MSRVTT-v2/videos/video24.mp4
datasets/MSRVTT-v2/videos/video25.mp4	datasets/MSRVTT-v2/videos/video25.mp4
datasets/MSRVTT-v2/videos/video26.mp4	datasets/MSRVTT-v2/videos/video26.mp4
datasets/MSRVTT-v2/videos/video27.mp4	datasets/MSRVTT-v2/videos/video27.mp4
datasets/MSRVTT-v2/videos/video28.mp4	datasets/MSRVTT-v2/videos/video28.mp4
datasets/MSRVTT-v2/videos/video29.mp4	datasets/MSRVTT-v2/videos/video29.mp4
