datasets/MSVD/videos/-4wsuPCjDBc_5_15.avi	datasets/MSVD/videos/-4wsuPCjDBc_5_15.avi
datasets/MSVD/videos/-7KMZQEsJW4_205_208.avi	datasets/MSVD/videos/-7KMZQEsJW4_205_208.avi
datasets/MSVD/videos/-8y1Q0rA3n8_108_115.avi	datasets/MSVD/videos/-8y1Q0rA3n8_108_115.avi
datasets/MSVD/videos/-8y1Q0rA3n8_95_102.avi	datasets/MSVD/videos/-8y1Q0rA3n8_95_102.avi
datasets/MSVD/videos/-9CUm-2cui8_39_44.avi	datasets/MSVD/videos/-9CUm-2cui8_39_44.avi
datasets/MSVD/videos/-AwoiGR6c8M_10_14.avi	datasets/MSVD/videos/-AwoiGR6c8M_10_14.avi
datasets/MSVD/videos/-Cv5LsqKUXc_17_25.avi	datasets/MSVD/videos/-Cv5LsqKUXc_17_25.avi
datasets/MSVD/videos/-Cv5LsqKUXc_71_76.avi	datasets/MSVD/videos/-Cv5LsqKUXc_71_76.avi
datasets/MSVD/videos/-DKuLXYoY3g_14_20.avi	datasets/MSVD/videos/-DKuLXYoY3g_14_20.avi
datasets/MSVD/videos/-DRy7rBg0IQ_31_37.avi	datasets/MSVD/videos/-DRy7rBg0IQ_31_37.avi
datasets/MSVD/videos/-FugkxLmGO4_5_16.avi	datasets/MSVD/videos/-FugkxLmGO4_5_16.avi
datasets/MSVD/videos/-Ms9tsWmhyU_80_95.avi	datasets/MSVD/videos/-Ms9tsWmhyU_80_95.avi
datasets/MSVD/videos/-YI0cxuNcq8_262_272.avi	datasets/MSVD/videos/-YI0cxuNcq8_262_272.avi
datasets/MSVD/videos/-_aaMGK6GGw_57_61.avi	datasets/MSVD/videos/-_aaMGK6GGw_57_61.avi
datasets/MSVD/videos/-_hbPLsZvvo_172_179.avi	datasets/MSVD/videos/-_hbPLsZvvo_172_179.avi
datasets/MSVD/videos/-_hbPLsZvvo_18_25.avi	datasets/MSVD/videos/-_hbPLsZvvo_18_25.avi
datasets/MSVD/videos/-_hbPLsZvvo_19_25.avi	datasets/MSVD/videos/-_hbPLsZvvo_19_25.avi
datasets/MSVD/videos/-_hbPLsZvvo_19_26.avi	datasets/MSVD/videos/-_hbPLsZvvo_19_26.avi
datasets/MSVD/videos/-_hbPLsZvvo_211_219.avi	datasets/MSVD/videos/-_hbPLsZvvo_211_219.avi
datasets/MSVD/videos/-_hbPLsZvvo_269_275.avi	datasets/MSVD/videos/-_hbPLsZvvo_269_275.avi
datasets/MSVD/videos/-_hbPLsZvvo_288_305.avi	datasets/MSVD/videos/-_hbPLsZvvo_288_305.avi
datasets/MSVD/videos/-_hbPLsZvvo_323_328.avi	datasets/MSVD/videos/-_hbPLsZvvo_323_328.avi
datasets/MSVD/videos/-_hbPLsZvvo_43_55.avi	datasets/MSVD/videos/-_hbPLsZvvo_43_55.avi
datasets/MSVD/videos/-_hbPLsZvvo_49_55.avi	datasets/MSVD/videos/-_hbPLsZvvo_49_55.avi
datasets/MSVD/videos/-_hbPLsZvvo_5_8.avi	datasets/MSVD/videos/-_hbPLsZvvo_5_8.avi
datasets/MSVD/videos/-bjOB4zS0uE_100_105.avi	datasets/MSVD/videos/-bjOB4zS0uE_100_105.avi
datasets/MSVD/videos/-dm-ds5rRaM_44_52.avi	datasets/MSVD/videos/-dm-ds5rRaM_44_52.avi
datasets/MSVD/videos/-joBOHlg5J0_72_80.avi	datasets/MSVD/videos/-joBOHlg5J0_72_80.avi
